1.76028	0.0020863
-0.261876	0.00278271
-0.27467	0.0119895
0.722769	0.0146012
-1.20695	0.0363553
-1.19113	0.0676329
0.810261	0.070829
0.671143	0.120256
-0.347126	0.1805
1.86071	0.232329
-1.13559	0.247448
1.86777	0.261533
-1.43598	0.608526
-0.45038	0.693254
-0.0379027	0.764095
-1.03584	0.776706
0.969472	0.809361
-0.488837	0.92992
1	1.00001
1.47587	1.15101
-0.526297	1.16448
-0.536837	1.2294
1.4435	1.34757
-1.91711	1.4976
1.41468	1.51077
1.10262	1.60103
0.39441	1.61583
0.393578	1.61994
0.392355	1.62595
1.38894	1.64254
1.38779	1.64807
0.386277	1.65527
-1.88309	1.67025
0.131572	1.73569
-0.637234	1.75932
-1.84044	1.84283
-1.67043	1.87759
-1.67049	1.87778
0.324421	1.89265
0.178785	1.90155
-0.819258	1.9068
0.316764	1.9133
0.198999	1.94909
-1.77809	1.98447
1.27393	1.98872
1.27049	1.99172
-0.76505	1.99553
1.23689	1.99661
0.259939	1.99805
-1.74033	1.99815
