12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2301	156.423
12.2447	156.396
12.2491	156.388
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.267	156.354
-12.2671	156.353
12.2736	156.34
37.2808	94.8164
37.4209	94.6135
37.5078	94.4585
37.5483	94.3786
37.554	94.3669
-37.5777	94.3177
-37.6536	94.1486
37.6669	94.1171
-37.7026	94.0303
37.7079	94.0171
-37.737	93.9432
-37.754	93.8988
-38.7277	90.0052
-39.1518	87.5215
-61.9042	57.6634
-61.5312	57.5604
-62.3466	57.4557
-62.3672	57.4374
62.3946	57.4118
62.3946	57.4118
62.3981	57.4084
62.4035	57.4032
62.4072	57.3996
62.4076	57.3992
-62.4127	57.3942
62.4146	57.3923
62.42	57.387
62.4729	57.3314
-62.497	57.3044
-62.5496	57.2419
-62.5945	57.1847
-62.5998	57.1778
-62.6192	57.1518
63.3895	55.5901
-63.3973	55.5692
-63.7526	54.5102
-63.8604	54.1491
59.8957	54.1268
63.9716	53.758
59.7667	53.657
-64.2329	52.7655
-84.9747	32.9958
-89.5045	31.3151
-89.7039	30.7699
-89.7039	30.7699
92.5528	20.3622
